	ID	sentence	question	1	2	answer
1079	1080	멸치를 냄비에 넣고 오랫동안 끓였다.	원인	여자는 멸치 육수를 우려내려고 한다.	여자는 멸치 육수로 잔치국수를 해 먹었다.	1
1080	1081	단풍이 들었다.	원인	낙엽이 떨어졌다.	가을이 되었다.	2
1081	1082	더운 사우나에 오랫동안 있었다.	결과	몸에 오한이 든다.	온몸에 땀이 난다.	2
1082	1083	여성은 기진맥진한 상태이다.	원인	여성은 식사를 했다.	여성은 오래달리기를 했다.	2
1083	1084	수건에서 냄새가 난다.	원인	수건으로 더러운 곳을 닦았다.	더러워진 수건을 빨았다.	1
1084	1085	노트북에 스피커를 연결했다.	결과	스피커에서 소리가 난다.	노트북에서 소리가 난다.	1
1085	1086	스마트폰에서 찰칵 소리가 났다.	원인	스마트폰으로 사진 촬영을 했다.	스마트폰으로 내비게이션을 켰다.	1
1086	1087	어두운 곳에서 오랫동안 책을 보았다.	결과	시력이 좋아졌다.	시력이 나빠졌다.	2
1087	1088	인슐린을 투여했다.	원인	당뇨병에 걸렸다.	폐암 판정 받았다.	1
1088	1089	우유를 발효시켰다.	결과	치즈가 완성되었다.	우유가 차가워졌다.	1
1089	1090	영화 촬영이 중단되었다.	원인	배우가 촬영 현장에 오지 않았다.	배우가 촬영 현장에 도착했다.	1
1090	1091	도로에 붙은 껌을 밟았다.	결과	손바닥이 끈적끈적해졌다.	신발 바닥이 끈적끈적해졌다.	2
1091	1092	욕조에 비누 거품이 생겼다.	원인	욕조에 입욕제를 풀었다.	욕조의 물을 모두 비웠다.	1
1092	1093	컵에 차가운 음료를 담았다.	결과	음료의 양이 줄어들었다.	컵 표면에 물방울이 맺혔다.	2
1093	1094	꽃병이 쓰러졌다.	결과	꽃병이 깨졌다.	꽃이 시들었다.	1
1094	1095	마시멜로우를 불에 구웠다.	결과	마시멜로우가 딱딱해졌다.	마시멜로우가 말랑해졌다.	2
1095	1096	벼가 노랗게 익었다.	결과	보리를 수확했다.	벼를 수확했다.	2
1096	1097	공을 위로 수직이 되게 던졌다.	결과	공이 포물선을 그리며 날아갔다.	공이 수직으로 바닥에 떨어졌다.	2
1097	1098	여름 내내 비가 내렸다.	결과	공기가 건조하다.	공기가 습하다.	2
1098	1099	떡이 딱딱하게 굳었다.	원인	떡을 불에 구웠다.	떡을 얼렸다.	2
1099	1100	남성이 면도기로 턱을 밀었다.	결과	수염이 자랐다.	수염이 사라졌다.	2
1100	1101	스피커를 껐다.	결과	소리가 들린다.	소리가 들리지 않는다.	2
1101	1102	남자아이가 풍선을 꽉 쥐었다.	결과	풍선에 바람이 가득찼다.	풍선이 터졌다.	2
1102	1103	의사가 진단을 내렸다.	결과	의사가 처방전을 써줬다.	의사가 증상을 물어봤다.	1
1103	1104	진통제를 먹었다.	결과	목이 아팠다.	복통이 나았다.	2
1104	1105	버스정류장에서 버스를 기다렸다.	결과	버스를 탔다.	버스비가 올랐다.	1
1105	1106	바다에 빠졌다.	결과	바닷물이 다 말랐다.	옷이 젖었다.	2
1106	1107	형사가 경찰관에게 배지를 보여주었다.	결과	형사가 사건 현장에 투입되었다.	형사가 사건 현장에서 쫒겨났다.	1
1107	1108	관광객이 박물관을 떠났다.	원인	관광객이 박물관 관람을 끝냈다.	관광객이 박물관 관람을 시작했다.	1
1108	1109	신발이 작아졌다.	원인	키가 커졌다.	발이 커졌다.	2
1109	1110	여성이 변호사를 고용했다.	원인	그녀는 사무실을 운영하기로 했다.	여성이 고용주를 고소하고자 한다.	2
1110	1111	모금활동이 완료되었다.	결과	모금된 돈을 기부했다.	모금하기 위해 자선 경매를 열었다.	1
1111	1112	한 학생이 과제 하는 것을 깜빡했다.	결과	학생은 선생님께 말할 변명을 생각한다.	선생님은 학생을 칭찬한다.	1
1112	1113	눈동자 색이 바뀌었다.	원인	컬러렌즈를 착용했다.	라식 수술을 했다.	1
1113	1114	여자가 배변봉투를 꺼냈다.	원인	강아지가 산책하는 도중에 똥을 쌌다.	강아지가 산책하는 도중에 쉬를 쌌다.	1
1114	1115	밤을 샜다.	결과	낮에 산책을 했다.	낮에 졸음이 쏟아졌다.	2
1115	1116	번개가 쳤다.	결과	하늘에 빛이 번쩍했다.	구름이 물러갔다.	1
1116	1117	뚜껑을 닫지 않은 채 냄비를 뒤집었다.	결과	냄비의 내용물이 쏟아졌다.	냄비의 내용물이 끓었다.	1
1117	1118	병원에서 퇴원했다.	원인	가족이 병문안을 왔다.	병이 다 나았다.	2
1118	1119	조사관들은 남성의 죽음이 자살이라고 판정했다.	원인	남성은 유서를 남겼다.	남성은 직장이 있었다.	1
1119	1120	남자는 새로운 가구를 주문했다.	결과	남자는 가구를 방에 배치했다.	남자는 가구를 중고매장에 판매했다.	1
1120	1121	갑자기 소나기가 내렸다.	결과	사람들이 우산을 접었다.	사람들이 우산을 폈다.	2
1121	1122	여성은 책을 구입했다.	원인	여성은 식당에 갔다.	여성은 서점에 갔다.	2
1122	1123	우산 없이 산성비를 맞았다.	결과	머리가 자라기 시작했다.	머리가 빠지기 시작했다.	2
1123	1124	남자가 익사했다.	원인	남자가 물에 빠져 구조받지 못했다.	남자가 물에 빠져 구조받았다.	1
1124	1125	그녀가 뒤를 돌아봤다.	원인	누군가 그녀를 불렀다.	그녀가 뒤에 가방을 멨다.	1
1125	1126	남자는 튜브를 가지고 바닷물에 뛰어들었다.	결과	남자가 물에 잠겼다.	남자의 몸이 물 위에 둥둥 떴다.	2
1126	1127	할머니께 감사 편지를 썼다.	원인	할머니께서 이사를 가셨다.	할머니께서 선물을 보내주셨다.	2
1127	1128	여자가 발렌타인데이에 남자에게 초콜릿을 선물했다.	원인	여자는 남자를 좋아한다.	남자는 여자를 좋아한다.	1
1128	1129	남자는 시사 상식에 해박했다.	결과	남자는 퀴즈 대회에서 탈락했다.	남자는 퀴즈 대회에서 우승했다.	2
1129	1130	뜨끈한 국물을 마시고 싶다.	결과	계란말이를 먹으러 간다.	김치찌개를 먹으러 간다.	2
1130	1131	신맛을 느꼈다.	원인	식초를 마셨다.	콜라를 마셨다.	1
1131	1132	명수가 시험에서 부정행위를 하다가 들켰다.	결과	명수가 시험에서 만점을 받았다.	명수가 시험에서 탈락했다.	2
1132	1133	눈을 비볐다.	원인	눈이 나쁘다.	눈에 먼지가 들어갔다.	2
1133	1134	안경을 새로 맞추었다.	원인	눈이 더 나빠졌다.	눈에 다래끼가 났다.	1
1134	1135	고양이가 입맛을 다셨다.	원인	고양이는 간식을 더 먹고 싶었다.	고양이는 간식이 싫었다.	1
1135	1136	입술에 윤기가 난다.	원인	립글로스를 발랐다.	아이라이너로 아이라인을 그렸다.	1
1136	1137	그 트럭이 전조등을 켰다.	원인	날이 어두워져 앞이 잘 보이지 않는다.	날이 밝아 앞이 환하다.	1
1137	1138	여자가 웃으며 영상을 찍었다.	원인	여자는 아이의 학예회에 갔다.	여자는 아이의 장례식에 갔다.	1
1138	1139	아이가 라디오를 틀었다.	결과	라디오의 소리가 꺼졌다.	라디오에서 소리가 흘러 나온다.	2
1139	1140	팔에 깁스를 했다.	원인	병원에 갔다.	교통사고로 팔이 부러졌다.	2
1140	1141	여자는 기도했다.	원인	여자는 예배를 드리고 있다.	여자는 무신론자이다.	1
1141	1142	귀이개로 귀를 팠다.	결과	코딱지가 나왔다.	귀지가 나왔다.	2
1142	1143	손톱이 많이 길었다.	결과	손톱깎이로 손톱을 잘랐다.	발톱깎이로 발톱을 잘랐다.	1
1143	1144	벌초를 했다.	원인	풀이 무성해졌다.	풀이 자라지 않았다.	1
1144	1145	아이가 울고 있다.	원인	아이가 넘어졌다.	아이가 과자를 먹는다.	1
1145	1146	세탁소에 옷을 맡겼다.	원인	옷에 음식물을 묻혔다.	옷이 깨끗하게 빨렸다.	1
1146	1147	한자를 공부했다. 	결과	한자 자격증을 획득했다.	컴퓨터 자격증을 획득했다.	1
1147	1148	냉장고의 음식들이 모두 상했다.	원인	냉장고의 전원이 꺼져 있었다.	냉장고의 전원이 켜졌다.	1
1148	1149	시계가 멈췄다.	결과	시계 수리를 맡겼다.	시계를 선물했다.	1
1149	1150	그녀는 다섯 경기에서 연속으로 졌다.	결과	그녀의 상대가 그녀에게 미안해 한다.	그녀는 약물 도핑으로 고소당했다.	1
1150	1151	남편이 복숭아를 사왔다. 	원인	임신한 부인이 복숭아를 먹고 싶어 했다.	임신한 부인이 삼겹살을 먹고 싶어 했다.	1
1151	1152	아기가 돌잡이를 했다.	원인	아기가 태어난지 백 일이 되었다.	아기가 첫 돌을 맞았다.	2
1152	1153	여자가 활에 송진을 발랐다.	결과	여자가 플룻 연주를 했다.	여자가 첼로 연주를 했다.	2
1153	1154	노트북에 물을 쏟았다.	결과	시험 공부를 열심히 했다.	서비스센터에 방문했다.	2
1154	1155	린스로 머리를 감는다.	결과	머리가 부드러워진다.	머리가 뻣뻣해진다.	1
1155	1156	발명품에 대한 특허를 냈다.	원인	새로운 발명품을 만들었다.	발명에 관한 글을 썼다.	1
1156	1157	마을 전체가 정전되었다.	원인	폭염이 계속된다.	폭우가 내린다.	2
1157	1158	달팽이가 더듬이를 감추었다.	원인	달팽이가 새 집을 만들었다.	달팽이의 더듬이에 장애물이 닿았다.	2
1158	1159	눈이 펑펑 내렸다.	결과	아이들이 눈사람을 만들었다.	비가 그쳤다.	1
1159	1160	여자는 피곤함을 느꼈다.	결과	여자는 일찍 자러 갔다.	여자는 밤을 샜다.	1
1160	1161	전망대에 올라갔다.	결과	엘리베이터에 탔다.	경치가 좋다.	2
1161	1162	밀가루를 바닥에 쏟았다.	결과	김치전을 부쳤다.	걸레로 바닥을 닦았다.	2
1162	1163	여성은 목발을 짚고 걸었다.	원인	여성은 다리를 다쳤다.	여성은 다리 털을 깎았다.	1
1163	1164	에스프레소에 우유를 섞었다.	결과	아메리카노가 되었다.	카페라떼가 되었다.	2
1164	1165	동생은 걸음이 빠르다.	결과	동생이 나를 앞질러갔다.	동생이 나보다 뒤쳐졌다.	1
1165	1166	레스토랑 앞에서 웨이팅(대기)을 했다.	원인	레스토랑은 인기가 많았다.	레스토랑은 인기가 없었다.	1
1166	1167	운동화를 신었다.	원인	운동을 하러 갈 예정이다.	화장실에 들어갈 예정이다.	1
1167	1168	남자는 정확한 시간을 알 수 없었다.	원인	시계가 고장났다.	시계의 배터리를 갈았다.	1
1168	1169	솜인형을 물로 빨았다.	결과	솜인형이 무거워졌다.	솜인형이 가벼워졌다.	1
1169	1170	머리를 감지 않았다.	결과	드라이기로 머리를 말렸다.	드라이 샴푸로 머리를 감았다.	2
1170	1171	비바람이 불었다.	결과	꽃이 피었다.	꽃잎이 떨어졌다.	2
1171	1172	여자가 아령을 발가락에 떨어뜨렸다,	결과	여자의 발톱이 빠졌다	여자의 발톱이 길었다.	1
1172	1173	한 곡이 빌보드 차트에서 1위를 했다.	결과	가수는 노래 연습을 열심히 했다.	1위 곡이 길거리에서 많이 흘러나온다.	2
1173	1174	아이는 교정을 시작했다.	원인	아이에게서 덧니가 나기 시작했다.	아이의 이가 썩었다.	1
1174	1175	고양이의 발톱이 많이 자랐다.	결과	여자가 고양이의 귀를 청소했다.	여자가 고양이의 발톱을 잘랐다.	2
1175	1176	남자의 혓바닥이 노랗게 변했다.	원인	남자가 카레를 먹었다.	남자가 짜장을 먹었다.	1
1176	1177	이마가 불덩이 같다.	원인	저체온증에 걸렸다.	고열이 난다.	2
1177	1178	그 노부부는 손질하지 않은 복어를 먹고 죽었다.	원인	그 노부부는 복어를 처음 먹어본다.	복어에는 독이 있다.	2
1178	1179	남자는 빈털터리가 되었다.	원인	남자의 부모가 아낌없는 지원을 해주었다.	남자의 부모가 경제적 지원을 끊었다.	2
1179	1180	여자가 외투를 벗었다.	원인	여자는 머리를 풀었다.	여자는 집에 들어왔다.	2
1180	1181	그 남자는 대출을 받지 못했다.	원인	남자는 빚이 많았다.	남자는 은행의 우수 고객이다.	1
1181	1182	여성의 눈에 다래끼가 났다.	결과	여자의 눈이 초롱초롱하게 빛났다.	여성의 눈두덩이가 부었다.	2
1182	1183	고무줄을 잡아당겼다.	결과	고무줄이 늘어났다.	고무줄이 딱딱해졌다.	1
1183	1184	컵에 담긴 얼음이 다 녹았다.	원인	오랜 시간 컵을 상온에 두었다.	오랜 시간 컵을 냉동고에 두었다.	1
1184	1185	벽난로에 불을 붙였다.	원인	집의 공기가 차가웠다.	집의 공기가 뜨거웠다.	1
1185	1186	꽝꽝 언 육수를 가스불에 데웠다.	결과	육수가 상했다.	육수가 녹았다.	2
1186	1187	음식에 곰팡이가 생겼다.	원인	음식을 냉장보관했다.	음식을 상온에 보관했다.	1
1187	1188	남자가 은행에 이자를 냈다.	원인	남자가 은행에게 돈을 빌려주었다.	남자가 은행에서 대출을 받았다.	2
1188	1189	아이가 보모를 보고 울음을 터뜨렸다.	원인	아이는 보모를 좋아한다.	아이는 부모가 보고싶다.	2
1189	1190	머리를 닷새 동안 감지 않았다.	결과	머리카락에 기름이 꼈다.	이마에 기름이 꼈다.	1
1190	1191	더운 날 얼음을 바깥에 두었다.	결과	물이 얼음이 되었다.	얼음이 녹았다.	2
1191	1192	남성이 전화로 음식을 주문했다.	원인	남성은 식당에 있지 않다.	남성은 식당에 있다.	1
1192	1193	남자는 걸을 때마다 발에 통증을 느꼈다.	결과	남자의 발에 물집이 잡혔다.	남자는 발을 깨끗하게 씻었다.	1
1193	1194	여자의 화장이 번졌다.	원인 	화장한 눈을 비볐다.	머리를 빗었다.	1
1194	1195	차가 멈췄다.	원인	파란불이 켜졌다.	엔진이 고장났다.	2
1195	1196	엉덩이가 아팠다.	원인	의자가 푹신했다.	의자가 딱딱했다.	2
1196	1197	컴퓨터에 오류가 발생했다.	결과	모든 파일이 사라졌다.	컴퓨터 속도가 빨라졌다.	1
1197	1198	음료수를 냉장고에 넣었다.	결과	음료수가 따뜻해졌다.	음료수가 시원해졌다.	2
1198	1199	컴퓨터의 배터리가 방전되었다.	결과	컴퓨터를 충전기에 연결했다.	충전을 그만두었다.	1
1199	1200	시민들이 집 밖에 국기를 걸었다.	원인	오늘은 광복절이다.	국가가 경제적 어려움에 직면했다.	1
1200	1201	세탁망에 옷을 넣었다.	결과	옷감이 상했다.	옷감이 상하지 않았다.	2
1201	1202	운전면허 시험에 합격했다.	원인	차를 타고 드라이브를 떠났다.	운전 연습을 열심히 했다.	2
1202	1203	여성은 임신을 했다.	결과	여성은 월경을 하지 않는다.	여성은 비행기를 탄다.	1
1203	1204	자동차의 속도가 빨라졌다.	원인	자동차의 엑셀을 밟았다.	자동차의 브레이크를 밟았다.	1
1204	1205	비가 많이 왔다.	결과	강이 범람했다.	운전 연습을 시작했다.	1
1205	1206	하늘에 별이 보였다.	원인	환한 낮이 되었다.	하늘이 깜깜해졌다.	2
1206	1207	다이빙 선수가 물에 뛰어들었다.	결과	물이 세차게 튀겼다.	물이 잔잔히 흘렀다.	1
